date,city,pm2_5_mean,pm2_5_max,pm10_mean,pm10_max,nitrogen_dioxide_mean,nitrogen_dioxide_max,ozone_mean,ozone_max,temperature_2m_mean,relative_humidity_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_gusts_10m_max
2024-07-09,Mumbai,18.900000000000002,22.8,45.93333333333334,64.5,9.741666666666667,15.1,56.541666666666664,114.0,26.1,92,80.2,11.2,42.1
2024-07-10,Mumbai,18.054166666666667,23.2,45.895833333333336,61.7,8.674999999999999,12.7,54.166666666666664,83.0,26.6,88,36.0,15.3,41.4
2024-07-11,Mumbai,19.391666666666666,22.5,45.7125,56.5,7.6125,9.8,48.083333333333336,68.0,26.4,90,39.1,15.5,45.4
2024-07-12,Mumbai,18.970833333333335,20.5,40.38333333333333,50.3,8.204166666666667,14.4,39.083333333333336,51.0,26.0,92,83.3,15.8,43.6
2024-07-13,Mumbai,20.508333333333333,23.5,40.270833333333336,50.1,7.05,11.5,43.625,50.0,25.9,92,76.7,19.7,54.7
2024-07-14,Mumbai,20.145833333333332,23.2,49.31666666666666,61.0,7.8374999999999995,13.0,44.958333333333336,57.0,25.6,93,50.5,12.9,47.2
2024-07-15,Mumbai,22.22083333333333,25.1,61.61666666666667,71.2,11.075000000000001,19.4,54.541666666666664,88.0,26.4,89,10.2,9.5,31.3
2024-07-16,Mumbai,18.287499999999998,22.2,34.59583333333333,46.6,9.220833333333333,13.5,60.583333333333336,107.0,26.6,90,17.6,14.7,39.6
2024-07-17,Mumbai,17.625,22.1,33.854166666666664,45.5,7.783333333333334,11.7,50.333333333333336,66.0,26.5,90,45.3,17.8,44.3
2024-07-18,Mumbai,21.616666666666664,24.9,44.3375,60.5,5.829166666666667,9.1,52.5,57.0,26.4,91,57.6,20.0,53.6
2024-07-19,Mumbai,20.400000000000002,24.0,38.199999999999996,47.0,6.633333333333333,11.1,53.708333333333336,70.0,26.3,91,48.3,22.0,50.0
2024-07-20,Mumbai,21.441666666666666,23.7,37.1,40.3,6.808333333333334,9.7,51.291666666666664,57.0,26.3,90,87.0,22.7,54.0
2024-07-21,Mumbai,21.758333333333336,25.2,41.94583333333333,49.2,6.2749999999999995,9.2,54.666666666666664,63.0,26.4,90,48.9,22.7,48.6
2024-07-22,Mumbai,23.03333333333333,25.3,46.3375,54.1,6.745833333333334,9.7,57.75,79.0,26.3,90,54.7,23.9,52.2
2024-07-23,Mumbai,19.816666666666666,22.5,40.324999999999996,48.1,5.3625,8.6,49.166666666666664,55.0,26.2,90,42.1,25.3,57.2
2024-07-24,Mumbai,26.054166666666664,40.2,61.225,121.1,5.095833333333333,8.3,55.666666666666664,71.0,26.2,90,54.4,27.7,57.6
2024-07-25,Mumbai,33.9375,61.0,86.20416666666667,190.0,5.154166666666667,7.7,56.875,86.0,26.2,89,74.2,26.9,61.2
2024-07-26,Mumbai,21.083333333333332,24.4,58.57916666666667,74.3,5.958333333333333,9.1,43.916666666666664,52.0,26.7,87,22.9,22.8,50.8
2024-07-27,Mumbai,20.8875,26.3,55.7125,65.2,5.183333333333333,8.0,40.5,54.0,27.2,83,8.2,25.1,55.4
2024-07-28,Mumbai,22.2,26.5,63.275,90.6,5.566666666666666,8.1,44.0,54.0,27.0,87,19.0,22.0,51.5
2024-07-29,Mumbai,24.28333333333333,26.6,68.08749999999999,96.6,6.570833333333333,12.6,45.291666666666664,58.0,26.4,89,34.2,20.1,47.5
2024-07-30,Mumbai,22.9375,28.6,68.24166666666666,102.4,7.0125,11.0,46.0,67.0,26.6,89,17.4,17.3,46.1
2024-07-31,Mumbai,20.129166666666666,23.3,56.699999999999996,74.5,7.2,11.0,47.041666666666664,74.0,26.8,88,22.1,16.0,44.3
2024-08-01,Mumbai,18.979166666666668,20.9,49.44583333333333,55.4,5.941666666666666,9.4,49.041666666666664,76.0,26.9,86,15.8,20.1,50.8
2024-08-02,Mumbai,16.8625,19.9,36.979166666666664,43.0,6.091666666666666,9.2,44.541666666666664,58.0,26.4,86,28.2,23.9,56.9
2024-08-03,Mumbai,20.916666666666668,25.2,50.45416666666667,68.7,5.6875,9.8,42.5,49.0,26.3,87,24.5,25.9,56.9
2024-08-04,Mumbai,20.983333333333334,24.5,59.699999999999996,97.8,5.9125000000000005,10.2,39.625,46.0,26.2,88,39.4,23.5,52.2
2024-08-05,Mumbai,20.645833333333332,25.4,49.5,64.7,7.245833333333334,11.7,39.083333333333336,62.0,27.1,84,5.8,20.8,47.5
2024-08-06,Mumbai,17.691666666666666,22.6,46.4,65.4,6.933333333333334,10.1,44.958333333333336,73.0,27.0,84,5.2,17.2,42.5
2024-08-07,Mumbai,15.950000000000001,18.5,40.35,53.7,7.041666666666667,11.2,47.625,81.0,26.9,85,5.6,15.5,40.0
2024-08-08,Mumbai,17.6375,22.7,42.612500000000004,54.1,7.766666666666667,13.2,49.041666666666664,93.0,26.8,83,4.2,14.3,37.8
2024-08-09,Mumbai,18.3625,20.8,45.78333333333333,54.6,7.883333333333333,10.9,46.416666666666664,87.0,26.1,88,15.5,12.6,32.0
2024-08-10,Mumbai,15.158333333333333,17.8,34.9125,43.0,7.816666666666666,11.2,44.041666666666664,80.0,26.7,85,4.7,11.7,37.8
2024-08-11,Mumbai,14.125,17.5,27.695833333333336,35.2,6.3374999999999995,9.7,43.25,73.0,27.2,82,2.4,15.8,41.0
2024-08-12,Mumbai,16.337500000000002,19.7,34.204166666666666,39.9,7.716666666666666,11.7,43.0,72.0,27.1,84,2.9,13.1,42.1
2024-08-13,Mumbai,16.125,19.1,37.0875,47.7,8.733333333333333,12.8,45.583333333333336,98.0,27.0,85,3.6,9.5,34.9
2024-08-14,Mumbai,16.008333333333333,20.4,38.24166666666667,51.7,9.979166666666666,16.4,49.791666666666664,107.0,27.1,85,1.9,7.2,33.5
2024-08-15,Mumbai,16.683333333333334,20.7,42.28333333333333,55.1,10.120833333333334,15.7,47.041666666666664,93.0,27.3,84,1.2,7.3,36.4
2024-08-16,Mumbai,17.470833333333335,19.6,41.38333333333333,52.7,9.825000000000001,14.6,46.958333333333336,96.0,27.5,84,0.9,8.2,34.6
2024-08-17,Mumbai,15.633333333333333,17.9,34.375,41.7,9.566666666666666,12.5,50.458333333333336,112.0,27.5,85,0.5,6.6,29.2
2024-08-18,Mumbai,17.4375,21.8,36.579166666666666,46.3,14.508333333333333,20.3,47.666666666666664,121.0,27.6,86,2.9,7.6,28.4
2024-08-19,Mumbai,16.004166666666666,21.9,29.770833333333332,38.4,13.725,21.7,52.416666666666664,103.0,27.1,89,16.7,7.9,32.8
2024-08-20,Mumbai,16.445833333333333,20.9,31.054166666666664,40.3,12.15,21.7,62.25,136.0,26.3,91,28.8,6.1,27.4
2024-08-21,Mumbai,20.787499999999998,34.9,34.275,56.6,15.054166666666667,31.2,65.125,142.0,27.6,87,0.2,8.4,34.6
2024-08-22,Mumbai,31.825,39.5,50.237500000000004,60.8,22.791666666666668,37.9,87.625,186.0,27.9,86,4.7,9.6,33.1
2024-08-23,Mumbai,12.8375,20.2,19.604166666666668,31.0,15.504166666666668,22.3,49.583333333333336,98.0,26.9,90,16.0,11.6,36.0
2024-08-24,Mumbai,17.845833333333335,22.5,34.65416666666667,45.1,9.745833333333334,22.4,41.208333333333336,49.0,25.8,92,61.7,13.8,38.5
2024-08-25,Mumbai,21.029166666666665,23.1,47.1,57.3,5.1875,8.9,46.708333333333336,64.0,26.1,88,28.0,21.4,53.3
2024-08-26,Mumbai,20.662499999999998,22.4,45.1875,51.0,5.8500000000000005,8.5,46.791666666666664,61.0,26.1,87,22.6,25.2,53.6
2024-08-27,Mumbai,18.775000000000002,20.6,38.52916666666667,41.9,6.691666666666666,10.0,42.291666666666664,49.0,26.0,87,17.9,25.1,60.1
2024-08-28,Mumbai,19.016666666666666,20.9,40.141666666666666,44.6,6.520833333333333,9.2,34.958333333333336,48.0,26.8,85,14.4,25.2,61.6
2024-08-29,Mumbai,16.9875,19.5,39.487500000000004,47.8,5.716666666666666,9.6,34.791666666666664,47.0,27.3,84,5.1,21.3,53.3
2024-08-30,Mumbai,16.3875,18.2,50.541666666666664,65.9,7.929166666666667,13.1,36.958333333333336,61.0,26.9,85,6.5,15.2,41.8
2024-08-31,Mumbai,15.566666666666668,19.7,36.295833333333334,44.1,9.308333333333334,14.1,52.416666666666664,117.0,27.0,85,2.1,8.8,28.8
2024-09-01,Mumbai,13.620833333333332,15.1,35.17916666666667,40.6,7.433333333333334,10.2,38.041666666666664,68.0,26.7,85,2.3,8.9,30.2
2024-09-02,Mumbai,15.733333333333334,19.6,41.5875,53.2,8.204166666666667,15.3,34.125,50.0,26.1,90,29.6,13.5,37.1
2024-09-03,Mumbai,16.475,18.7,37.94583333333333,41.4,8.783333333333333,13.2,42.958333333333336,75.0,26.0,89,13.0,11.1,31.7
2024-09-04,Mumbai,16.145833333333332,18.6,37.62916666666667,46.2,6.729166666666667,10.2,50.833333333333336,78.0,26.3,88,17.1,13.6,41.4
2024-09-05,Mumbai,18.325,23.3,40.6,51.3,6.379166666666666,8.8,44.625,54.0,26.3,88,27.9,16.9,46.1
2024-09-06,Mumbai,16.770833333333332,19.0,40.2875,46.8,6.545833333333333,11.0,49.375,74.0,26.5,86,14.7,13.6,43.2
2024-09-07,Mumbai,13.637500000000001,15.4,29.954166666666666,33.2,7.958333333333333,14.0,47.875,87.0,26.4,87,10.0,10.8,36.0
2024-09-08,Mumbai,12.0625,14.6,23.733333333333334,28.1,8.854166666666666,14.0,48.166666666666664,97.0,26.5,86,4.2,9.4,32.0
2024-09-09,Mumbai,10.775,15.1,20.345833333333335,28.2,9.620833333333334,14.6,54.041666666666664,119.0,26.7,85,2.0,8.8,33.5
2024-09-10,Mumbai,12.329166666666666,15.0,23.895833333333332,28.9,8.766666666666667,13.4,48.583333333333336,83.0,26.6,86,3.9,10.2,35.6
2024-09-11,Mumbai,14.204166666666666,17.3,29.075,48.9,8.1625,10.7,54.416666666666664,90.0,26.3,86,4.6,12.1,36.0
2024-09-12,Mumbai,20.170833333333334,24.6,60.37083333333333,83.1,7.6875,14.1,53.083333333333336,85.0,26.3,86,8.2,13.1,40.0
2024-09-13,Mumbai,19.670833333333334,22.5,58.04583333333333,73.8,7.6375,10.1,49.541666666666664,84.0,26.3,83,4.5,12.2,37.8
2024-09-14,Mumbai,18.091666666666665,20.8,42.166666666666664,48.8,9.170833333333333,13.4,47.5,79.0,25.2,87,9.1,10.7,36.0
2024-09-15,Mumbai,16.666666666666668,18.2,35.06666666666667,42.6,9.266666666666667,15.8,57.416666666666664,105.0,25.3,87,3.9,7.9,33.1
2024-09-16,Mumbai,18.758333333333333,23.4,47.2875,56.6,10.408333333333333,13.8,58.791666666666664,122.0,26.1,87,2.4,8.4,31.0
2024-09-17,Mumbai,20.845833333333335,23.8,60.03333333333333,69.2,8.870833333333334,12.8,61.666666666666664,115.0,26.0,84,0.2,7.4,31.7
2024-09-18,Mumbai,22.525000000000002,27.6,57.31666666666666,67.5,11.941666666666668,20.2,76.20833333333333,159.0,26.2,83,0.8,7.1,27.4
2024-09-19,Mumbai,23.516666666666666,27.8,60.645833333333336,72.6,13.229166666666666,19.2,73.20833333333333,143.0,27.1,81,1.0,6.4,28.1
2024-09-20,Mumbai,24.104166666666668,27.9,58.53333333333333,64.0,13.225,21.2,73.41666666666667,154.0,26.3,87,5.2,6.8,29.2
2024-09-21,Mumbai,21.537499999999998,27.5,48.27916666666667,63.3,10.904166666666667,19.6,62.458333333333336,104.0,27.0,83,1.9,6.9,32.0
2024-09-22,Mumbai,22.474999999999998,29.7,48.354166666666664,65.0,9.016666666666667,14.1,67.91666666666667,101.0,27.3,83,2.2,9.7,36.7
2024-09-23,Mumbai,21.875,25.2,42.979166666666664,50.1,9.433333333333334,13.4,71.0,94.0,27.3,87,5.7,10.0,35.6
2024-09-24,Mumbai,22.570833333333336,25.6,39.641666666666666,44.8,8.666666666666666,12.5,77.29166666666667,98.0,26.4,91,23.1,10.3,44.3
2024-09-25,Mumbai,17.837500000000002,26.3,29.78333333333333,40.7,7.741666666666667,17.4,78.41666666666667,87.0,26.0,92,36.4,10.1,38.9
2024-09-26,Mumbai,18.383333333333333,25.5,27.541666666666668,36.9,13.491666666666667,26.4,89.91666666666667,122.0,25.6,94,48.0,8.7,33.5
2024-09-27,Mumbai,15.725,18.3,26.15416666666667,32.0,7.25,13.3,67.04166666666667,80.0,26.0,90,61.7,23.6,49.7
2024-09-28,Mumbai,13.1875,15.6,24.520833333333332,29.0,7.404166666666666,11.6,48.166666666666664,76.0,26.6,86,5.8,13.0,37.1
2024-09-29,Mumbai,12.158333333333333,14.8,21.5125,25.0,11.737499999999999,23.2,51.875,95.0,26.6,88,4.6,8.8,32.0
2024-09-30,Mumbai,17.641666666666666,24.9,28.745833333333334,42.0,15.804166666666667,23.6,87.375,191.0,27.1,88,1.6,7.3,30.6
2024-10-01,Mumbai,40.425000000000004,53.7,64.65416666666667,83.1,15.670833333333334,22.8,137.0,254.0,27.9,89,0.6,8.3,33.1
2024-10-02,Mumbai,40.449999999999996,47.7,69.05416666666666,79.4,15.625,22.9,128.20833333333334,232.0,27.9,91,1.3,6.3,31.0
2024-10-03,Mumbai,20.645833333333332,33.1,35.579166666666666,56.7,11.916666666666666,19.2,78.33333333333333,134.0,27.5,87,1.4,7.2,33.5
2024-10-04,Mumbai,14.1625,18.8,24.495833333333334,33.3,11.325000000000001,15.2,65.75,136.0,27.2,86,1.4,6.7,29.5
2024-10-05,Mumbai,18.479166666666668,30.2,30.650000000000002,48.4,14.35,24.2,85.20833333333333,245.0,26.6,86,1.1,6.6,30.6
2024-10-06,Mumbai,25.075,35.9,40.454166666666666,56.2,14.341666666666667,20.5,85.54166666666667,159.0,26.9,86,21.4,8.2,36.0
2024-10-07,Mumbai,49.362500000000004,62.9,77.85416666666667,104.5,17.695833333333333,25.4,160.41666666666666,325.0,28.1,84,0.6,7.9,28.4
2024-10-08,Mumbai,69.78333333333333,80.3,114.02083333333333,130.9,19.825,42.8,202.91666666666666,378.0,28.4,85,0.0,7.4,29.5
2024-10-09,Mumbai,61.45416666666667,73.6,99.55833333333334,122.9,27.245833333333334,34.1,112.66666666666667,168.0,26.8,88,6.4,6.3,34.6
2024-10-10,Mumbai,36.07083333333333,49.9,52.32083333333333,74.0,19.708333333333332,27.8,87.16666666666667,172.0,26.7,86,6.4,7.5,31.0
2024-10-11,Mumbai,23.670833333333334,31.3,34.208333333333336,44.8,20.554166666666667,32.8,105.08333333333333,224.0,27.4,83,22.0,7.8,32.0
2024-10-12,Mumbai,31.870833333333334,42.3,46.52916666666667,62.2,22.6875,31.4,135.29166666666666,304.0,27.5,86,0.7,6.1,24.8
2024-10-13,Mumbai,39.229166666666664,54.8,56.96666666666667,79.9,21.208333333333332,28.3,179.79166666666666,379.0,27.4,86,2.0,6.9,23.8
2024-10-14,Mumbai,32.291666666666664,50.4,47.13333333333333,73.6,18.416666666666668,27.3,169.66666666666666,395.0,26.8,87,5.2,7.2,31.3
2024-10-15,Mumbai,27.229166666666668,39.7,39.53333333333333,56.9,18.945833333333333,30.6,129.04166666666666,307.0,26.7,87,0.0,6.4,24.1
2024-10-16,Mumbai,37.391666666666666,46.4,54.25833333333333,67.8,19.058333333333334,31.0,145.08333333333334,318.0,27.2,88,8.6,6.4,25.2
2024-10-17,Mumbai,47.645833333333336,62.4,69.70833333333333,94.5,21.629166666666666,36.7,128.79166666666666,248.0,27.1,91,2.9,7.0,24.8
2024-10-18,Mumbai,40.59166666666666,66.6,60.25,98.5,20.6125,34.8,110.375,213.0,27.7,85,12.4,7.9,26.3
2024-10-19,Mumbai,27.775000000000002,35.9,41.395833333333336,51.7,24.383333333333336,31.4,97.33333333333333,224.0,26.3,88,7.9,6.3,27.4
2024-10-20,Mumbai,28.233333333333334,36.3,42.18333333333333,53.3,23.133333333333336,32.4,128.20833333333334,273.0,26.4,87,6.8,5.6,22.3
2024-10-21,Mumbai,25.075,34.6,35.9,49.4,20.1875,30.2,146.0,273.0,26.9,85,13.3,5.5,23.4
2024-10-22,Mumbai,23.416666666666668,34.5,33.858333333333334,49.2,19.408333333333335,29.2,115.25,222.0,26.6,87,7.3,6.5,25.9
2024-10-23,Mumbai,31.804166666666664,47.5,47.03333333333333,70.1,18.125,28.5,127.20833333333333,236.0,27.3,85,0.0,8.0,28.8
2024-10-24,Mumbai,57.583333333333336,74.7,90.28333333333335,121.5,17.9375,28.3,161.08333333333334,289.0,28.1,75,0.0,8.1,25.6
2024-10-25,Mumbai,66.22500000000001,87.1,108.46666666666665,143.0,14.516666666666666,25.5,203.83333333333334,372.0,27.0,74,0.0,8.0,24.8
2024-10-26,Mumbai,69.42083333333333,83.4,116.44166666666666,143.9,17.229166666666668,32.8,201.54166666666666,396.0,26.9,68,0.0,9.5,31.3
2024-10-27,Mumbai,64.14166666666667,82.9,117.50833333333333,148.5,15.954166666666666,28.1,179.25,340.0,26.9,78,0.0,8.7,31.3
2024-10-28,Mumbai,51.82083333333333,78.0,97.48333333333333,138.8,20.020833333333332,32.0,168.91666666666666,365.0,27.1,83,0.0,7.8,28.4
2024-10-29,Mumbai,45.208333333333336,66.4,89.625,125.3,22.429166666666664,34.5,147.79166666666666,337.0,27.6,87,0.0,6.3,28.8
2024-10-30,Mumbai,46.2875,60.3,91.5625,111.8,22.583333333333332,32.8,159.58333333333334,362.0,27.7,83,0.0,6.4,24.5
2024-10-31,Mumbai,60.475,93.4,105.69166666666666,156.9,24.3875,41.7,212.33333333333334,531.0,28.3,75,0.0,7.5,27.0
2024-11-01,Mumbai,60.15416666666667,80.6,101.60416666666667,131.3,16.616666666666667,28.3,228.91666666666666,422.0,27.9,82,0.3,7.8,29.2
2024-11-02,Mumbai,59.57916666666667,79.4,99.25,127.6,18.5625,33.5,213.25,436.0,28.0,76,0.0,8.1,31.3
2024-11-03,Mumbai,56.137499999999996,76.6,89.33749999999999,119.7,19.020833333333332,30.9,201.91666666666666,434.0,28.0,65,0.0,8.8,28.8
2024-11-04,Mumbai,59.69583333333333,77.1,98.45,122.9,18.366666666666667,32.9,194.16666666666666,388.0,27.9,60,0.0,9.2,39.6
2024-11-05,Mumbai,62.520833333333336,85.4,106.52916666666665,145.8,19.870833333333334,36.6,186.45833333333334,381.0,28.2,60,0.0,9.0,28.8
2024-11-06,Mumbai,56.32916666666667,72.4,95.72083333333335,119.7,17.650000000000002,33.4,188.0,400.0,27.9,61,0.0,9.2,31.0
2024-11-07,Mumbai,57.699999999999996,71.2,98.81666666666666,124.3,18.57916666666667,30.5,172.25,357.0,27.4,57,0.0,9.1,29.5
2024-11-08,Mumbai,65.77916666666667,81.7,108.05416666666667,131.3,19.420833333333334,35.9,173.125,342.0,27.7,58,0.0,10.2,29.2
2024-11-09,Mumbai,58.59583333333333,73.3,97.03750000000001,121.5,23.120833333333334,53.6,146.54166666666666,261.0,27.7,58,0.0,10.5,31.7
2024-11-10,Mumbai,60.949999999999996,78.2,99.72916666666667,128.5,20.091666666666665,33.7,161.83333333333334,330.0,27.6,56,0.0,10.4,36.4
2024-11-11,Mumbai,62.51666666666667,86.6,103.52916666666668,143.9,18.283333333333335,33.9,131.29166666666666,225.0,27.9,47,0.0,12.0,35.6
2024-11-12,Mumbai,52.1625,65.9,75.36666666666666,89.2,17.587500000000002,27.8,142.54166666666666,252.0,27.8,53,0.0,9.2,31.0
2024-11-13,Mumbai,57.00833333333333,74.0,58.62083333333334,75.4,23.858333333333334,43.7,156.41666666666666,292.0,28.5,49,0.0,8.6,34.2
2024-11-14,Mumbai,53.6625,73.6,54.50833333333333,74.0,28.825,50.0,151.83333333333334,334.0,29.1,46,0.0,7.2,27.7
2024-11-15,Mumbai,65.41250000000001,88.9,66.39999999999999,90.6,24.825,48.5,158.95833333333334,368.0,29.0,58,0.3,6.2,30.6
2024-11-16,Mumbai,79.95,86.8,81.00833333333334,87.5,19.804166666666667,32.7,183.33333333333334,305.0,29.2,65,0.0,6.8,37.8
2024-11-17,Mumbai,67.3125,93.4,68.16666666666667,94.1,27.920833333333334,51.1,171.625,371.0,29.7,58,0.0,7.7,39.2
2024-11-18,Mumbai,49.44583333333333,65.4,50.48333333333333,66.8,21.220833333333335,36.7,141.04166666666666,306.0,28.9,52,0.0,7.9,29.5
2024-11-19,Mumbai,55.887499999999996,67.1,57.1625,68.7,19.716666666666665,34.0,144.625,278.0,27.6,45,0.0,8.0,32.0
2024-11-20,Mumbai,61.300000000000004,70.5,62.92916666666667,72.2,17.233333333333334,32.4,152.41666666666666,282.0,26.9,47,0.0,8.5,35.3
2024-11-21,Mumbai,66.75833333333334,80.1,69.10416666666667,82.9,18.404166666666665,31.3,164.5,285.0,26.7,49,0.0,7.7,35.6
2024-11-22,Mumbai,77.91250000000001,87.3,80.46249999999999,89.6,18.783333333333335,31.7,172.125,327.0,26.5,54,0.0,7.1,34.9
2024-11-23,Mumbai,90.31666666666666,105.5,92.41666666666667,107.3,20.712500000000002,36.4,192.375,367.0,26.5,56,0.0,6.3,29.2
2024-11-24,Mumbai,98.125,120.6,100.35416666666667,123.4,21.095833333333335,34.7,182.75,335.0,26.9,56,0.0,6.1,33.1
2024-11-25,Mumbai,88.91666666666667,98.3,93.22500000000001,100.4,19.745833333333334,34.0,149.375,262.0,26.7,54,0.0,7.6,31.7
2024-11-26,Mumbai,58.020833333333336,71.7,61.32916666666667,76.6,21.8125,29.9,139.08333333333334,256.0,26.3,45,0.0,7.9,31.7
2024-11-27,Mumbai,45.71666666666667,53.6,48.604166666666664,56.3,19.129166666666666,27.7,135.04166666666666,234.0,26.2,42,0.0,8.5,32.4
2024-11-28,Mumbai,48.62916666666666,61.2,51.395833333333336,66.6,21.004166666666666,30.8,122.58333333333333,218.0,26.4,35,0.0,8.3,27.4
2024-11-29,Mumbai,40.958333333333336,46.2,43.92916666666667,49.1,16.304166666666667,24.6,119.375,201.0,25.3,42,0.0,8.8,34.9
2024-11-30,Mumbai,55.262499999999996,70.3,58.00416666666666,73.1,17.429166666666667,27.0,138.58333333333334,244.0,25.1,43,0.0,8.5,33.8
2024-12-01,Mumbai,77.61666666666666,94.3,80.1125,96.6,24.616666666666664,41.8,144.83333333333334,291.0,25.8,52,0.0,8.3,35.3
2024-12-02,Mumbai,63.09166666666667,78.2,64.04583333333333,78.7,30.366666666666664,79.8,127.5,275.0,27.6,57,0.0,7.7,34.2
2024-12-03,Mumbai,50.425000000000004,58.1,50.94583333333333,59.4,29.004166666666666,43.3,92.41666666666667,196.0,28.9,59,0.2,9.0,36.7
2024-12-04,Mumbai,46.25833333333333,60.5,46.62083333333334,61.9,28.625,49.8,83.875,194.0,29.4,66,0.2,7.7,35.6
2024-12-05,Mumbai,49.40416666666667,76.1,49.90833333333333,76.4,33.93333333333333,47.3,124.79166666666667,361.0,29.2,69,0.0,7.0,31.3
2024-12-06,Mumbai,42.824999999999996,51.0,43.604166666666664,52.9,23.258333333333336,37.4,109.58333333333333,202.0,28.5,65,0.0,7.1,33.1
2024-12-07,Mumbai,34.733333333333334,43.5,36.112500000000004,44.2,15.941666666666668,22.3,111.16666666666667,179.0,27.6,51,0.0,9.8,40.0
2024-12-08,Mumbai,33.90416666666667,40.4,36.520833333333336,42.5,14.3125,17.8,113.29166666666667,167.0,25.4,44,0.0,9.9,33.8
2024-12-09,Mumbai,24.791666666666668,38.6,26.675,42.4,11.745833333333332,15.4,113.375,151.0,24.9,36,0.0,11.9,36.0
2024-12-10,Mumbai,33.81666666666667,49.6,35.775,51.7,19.662499999999998,26.7,120.79166666666667,244.0,25.1,48,0.0,7.4,31.0
2024-12-11,Mumbai,49.512499999999996,80.1,50.137499999999996,80.6,32.74166666666667,43.6,132.45833333333334,347.0,26.3,57,0.0,7.4,33.5
2024-12-12,Mumbai,42.854166666666664,52.2,43.36666666666667,52.4,19.933333333333334,30.1,120.41666666666667,229.0,25.3,60,0.0,7.8,37.4
2024-12-13,Mumbai,39.53333333333333,54.2,40.012499999999996,54.8,20.787499999999998,39.2,124.625,246.0,25.9,51,0.0,8.8,32.4
2024-12-14,Mumbai,49.29583333333333,76.6,49.8375,77.3,26.52916666666667,54.5,137.83333333333334,274.0,25.9,43,0.0,8.1,28.4
2024-12-15,Mumbai,40.30833333333333,66.4,40.875,66.8,31.616666666666664,46.7,124.54166666666667,284.0,25.5,44,0.0,6.9,26.6
2024-12-16,Mumbai,38.94583333333333,52.6,39.43333333333333,53.7,33.50833333333333,50.3,124.5,290.0,24.9,44,0.0,6.4,29.9
2024-12-17,Mumbai,46.166666666666664,59.0,46.73333333333333,59.6,28.804166666666664,43.2,135.33333333333334,326.0,24.0,49,0.0,5.7,29.2
2024-12-18,Mumbai,64.29166666666667,95.5,65.41666666666667,96.4,31.066666666666666,45.8,168.83333333333334,373.0,24.3,56,0.0,6.2,26.3
2024-12-19,Mumbai,65.90833333333333,81.3,67.96249999999999,82.7,20.845833333333335,37.5,149.45833333333334,281.0,23.6,69,0.0,5.6,31.0
2024-12-20,Mumbai,75.81666666666666,92.7,78.45416666666667,95.2,17.854166666666668,33.8,137.16666666666666,219.0,23.3,72,0.0,6.8,36.0
2024-12-21,Mumbai,91.72500000000001,111.3,94.29583333333333,113.6,24.3,41.4,150.08333333333334,320.0,23.5,75,0.0,5.1,31.7
2024-12-22,Mumbai,56.79583333333333,78.5,59.895833333333336,80.8,19.6875,39.6,105.16666666666667,152.0,24.0,77,0.0,6.2,34.2
2024-12-23,Mumbai,67.57083333333334,86.4,70.96666666666667,89.4,11.799999999999999,19.2,118.91666666666667,174.0,23.8,71,0.0,8.8,40.3
2024-12-24,Mumbai,93.16666666666667,111.8,94.83749999999999,113.2,14.679166666666667,21.9,120.5,191.0,23.9,60,0.0,10.4,42.5
2024-12-25,Mumbai,88.675,97.8,90.6875,99.9,14.066666666666668,19.1,126.08333333333333,195.0,24.0,61,0.0,10.0,38.2
2024-12-26,Mumbai,110.54583333333333,134.1,112.97083333333335,136.9,17.583333333333332,26.5,113.95833333333333,204.0,24.9,68,0.0,8.3,33.1
2024-12-27,Mumbai,124.80833333333334,136.9,127.65416666666665,140.2,15.883333333333333,21.1,139.125,202.0,24.7,70,0.0,9.0,39.2
2024-12-28,Mumbai,100.99166666666667,113.6,102.50416666666666,115.9,17.608333333333334,24.2,123.66666666666667,208.0,25.0,68,0.3,7.1,36.7
2024-12-29,Mumbai,83.22500000000001,110.8,84.21249999999999,111.8,21.366666666666664,33.5,116.91666666666667,213.0,25.7,69,0.0,8.6,32.4
2024-12-30,Mumbai,65.04583333333333,88.2,65.91666666666667,90.6,26.75,37.9,101.16666666666667,217.0,26.9,63,0.0,8.3,32.0
2024-12-31,Mumbai,70.30833333333334,96.6,71.0125,97.3,32.762499999999996,49.0,131.625,357.0,27.2,59,0.0,7.8,34.6
2025-01-01,Mumbai,71.175,95.9,72.30833333333334,97.3,28.075,40.3,130.54166666666666,297.0,26.8,61,0.0,8.3,33.8
2025-01-02,Mumbai,59.69583333333333,85.9,60.2875,86.4,26.854166666666668,38.7,128.125,316.0,26.7,58,0.0,8.3,33.8
2025-01-03,Mumbai,55.50833333333333,82.4,55.94583333333333,82.9,37.69583333333333,63.0,144.66666666666666,344.0,26.4,52,0.0,7.7,31.3
2025-01-04,Mumbai,42.69166666666666,77.5,43.425000000000004,78.2,34.5875,49.8,134.625,351.0,25.3,48,0.0,5.8,34.2
2025-01-05,Mumbai,42.12916666666667,56.1,43.51666666666667,56.9,17.791666666666668,26.6,124.70833333333333,200.0,24.4,62,0.0,7.9,34.6
2025-01-06,Mumbai,44.34166666666667,61.7,46.75,62.6,13.6625,20.2,125.33333333333333,181.0,23.9,59,0.0,12.3,42.1
